date,min_relative_humidity_v,max_relative_humidity_v,min_temperature_v,max_temperature_v,precipitation_v
1981-02-01,71.44,94.27,0.39,6.42,3.97
1981-01-31,71.67,94.3,0.28,6.25,4.13
1981-01-30,72,94.24,0.21,6.07,4.39
1981-01-29,72.27,94.12,0.08,5.87,4.45
1981-01-28,72.57,94.04,0,5.75,4.53
1981-01-27,72.47,93.97,-0.09,5.61,4.53
1981-01-26,72.45,93.83,-0.24,5.49,4.56
1981-01-25,72.12,93.66,-0.24,5.45,4.54
1981-01-24,72.25,93.72,-0.23,5.39,4.51
1981-01-23,72.64,93.74,-0.18,5.34,4.64
1981-01-22,72.93,93.79,-0.05,5.39,4.82
1981-01-21,73.62,94.16,0.07,5.44,5.03
1981-01-20,74.26,94.43,0.17,5.45,5.26
1981-01-19,74.68,94.68,0.21,5.45,5.56
1981-01-18,75.12,94.85,0.25,5.42,5.53
1981-01-17,75.02,94.83,0.24,5.4,5.78
1981-01-16,74.56,94.68,0.23,5.45,5.62
1981-01-15,74.41,94.71,0.24,5.47,5.51
1981-01-14,74.34,94.79,0.22,5.47,5.43
1981-01-13,74.4,94.82,0.17,5.42,5.35
1981-01-12,74.49,94.84,0.07,5.37,5.34
1981-01-11,74.37,94.75,0.04,5.28,5.25
1981-01-10,74.53,94.78,-0.08,5.18,5.19
1981-01-09,74.19,94.62,-0.16,5.1,5.39
1981-01-08,73.91,94.52,-0.28,5.05,5.37
1981-01-07,73.78,94.53,-0.44,4.98,5.11
1981-01-06,73.63,94.47,-0.52,4.94,4.84
1981-01-05,73.47,94.32,-0.59,4.89,4.75
1981-01-04,73.54,94.25,-0.59,4.9,4.63
1981-01-03,73.65,94.36,-0.6,4.94,4.65
1981-01-02,74.02,94.5,-0.53,4.98,4.49
1981-01-01,74.64,94.69,-0.47,5.01,4.7
1980-12-31,74.77,94.63,-0.37,5.09,4.76
1980-12-30,74.78,94.59,-0.22,5.2,4.98
1980-12-29,74.98,94.64,-0.1,5.32,5.15
1980-12-28,75.11,94.73,0.09,5.43,5.29
1980-12-27,75.45,94.81,0.28,5.61,5.42
1980-12-26,75.8,94.99,0.49,5.8,5.56
1980-12-25,76.31,95.15,0.64,5.93,5.53
1980-12-24,76.5,95.19,0.78,6.04,5.88
1980-12-23,76.59,95.2,0.92,6.14,6.02
1980-12-22,76.28,95.13,1.03,6.25,6.29
1980-12-21,76.21,95.17,1.14,6.39,6.41
1980-12-20,75.98,95.19,1.2,6.51,6.51
1980-12-19,75.76,95.17,1.32,6.62,6.48
1980-12-18,75.37,95.04,1.43,6.72,6.75
1980-12-17,75.24,94.98,1.46,6.79,6.77
1980-12-16,75.24,95.14,1.41,6.81,6.72
1980-12-15,75.15,95.15,1.43,6.82,6.63
1980-12-14,74.77,94.98,1.41,6.83,6.53
1980-12-13,74.65,94.78,1.35,6.82,6.49
1980-12-12,74.39,94.8,1.32,6.79,6.4
1980-12-11,73.95,94.56,1.3,6.8,6.24
1980-12-10,73.53,94.37,1.43,6.91,6.18
1980-12-09,73.62,94.41,1.53,7.01,5.81
1980-12-08,73.91,94.51,1.65,7.09,5.79
1980-12-07,74.4,94.64,1.71,7.13,5.72
1980-12-06,74.39,94.68,1.63,7.12,5.65
1980-12-05,74.38,94.73,1.64,7.13,5.59
1980-12-04,74.56,94.74,1.64,7.15,5.63
1980-12-03,74.4,94.78,1.6,7.17,5.3
1980-12-02,74.26,94.78,1.67,7.23,5.37
1980-12-01,74.19,94.73,1.77,7.32,5.34
1980-11-30,74.57,94.82,1.79,7.4,5.41
1980-11-29,74.55,94.92,1.84,7.49,5.46
1980-11-28,74.33,94.96,1.87,7.59,5.32
1980-11-27,73.87,94.84,1.91,7.73,5.19
1980-11-26,73.82,94.78,2.02,7.82,5.23
1980-11-25,73.99,94.92,1.93,7.81,5.18
1980-11-24,73.63,94.9,1.82,7.79,5.28
1980-11-23,73.36,94.74,1.78,7.82,5.11
1980-11-22,72.43,94.55,1.81,7.91,4.97
1980-11-21,72.24,94.44,1.95,8.02,4.87
1980-11-20,72.05,94.4,2.07,8.13,4.84
1980-11-19,71.67,94.22,2.22,8.29,4.69
1980-11-18,72.06,94.33,2.39,8.44,4.86
1980-11-17,72.03,94.34,2.54,8.6,4.63
1980-11-16,72.03,94.34,2.62,8.7,4.85
1980-11-15,71.57,94.24,2.75,8.86,4.5
1980-11-14,71.66,94.24,2.94,9.03,4.52
1980-11-13,71.91,94.38,3.13,9.19,4.43
1980-11-12,72.25,94.52,3.2,9.3,4.4
1980-11-11,72.13,94.73,3.25,9.48,4.39
1980-11-10,72.13,94.77,3.41,9.68,4.54
1980-11-09,72.07,94.78,3.58,9.88,4.44
1980-11-08,71.71,94.88,3.69,10.08,4.43
1980-11-07,72.06,95,3.86,10.26,4.39
1980-11-06,72.22,95.13,4.03,10.45,4.25
1980-11-05,72.56,95.25,4.18,10.64,4.41
1980-11-04,72.53,95.46,4.28,10.79,4.48
1980-11-03,72.29,95.46,4.32,10.97,4.53
1980-11-02,72.18,95.53,4.33,11.07,4.43
1980-11-01,71.95,95.57,4.44,11.22,4.23
1980-10-31,72.07,95.65,4.54,11.38,4.37
1980-10-30,72.13,95.81,4.61,11.52,4.41
1980-10-29,72.2,95.89,4.72,11.62,4.58
1980-10-28,72.36,95.95,4.88,11.76,4.71
1980-10-27,72.93,96.07,5.07,11.83,4.74
1980-10-26,73.04,96.13,5.2,11.94,4.71
1980-10-25,73.43,96.18,5.32,12.06,4.63
1980-10-24,73.8,96.29,5.4,12.16,4.66
1980-10-23,73.98,96.35,5.42,12.28,4.57
1980-10-22,73.69,96.37,5.47,12.45,4.48
1980-10-21,73.53,96.42,5.59,12.6,4.19
1980-10-20,73.85,96.43,5.75,12.72,4.13
1980-10-19,74.02,96.43,5.93,12.84,4.03
1980-10-18,74.11,96.43,6.11,13,4.04
1980-10-17,74.21,96.43,6.26,13.18,3.9
1980-10-16,74,96.37,6.43,13.3,3.97
1980-10-15,73.65,96.3,6.63,13.48,3.75
1980-10-14,73.52,96.22,6.77,13.69,3.75
1980-10-13,73.13,96.13,6.88,13.88,3.71
1980-10-12,72.46,95.97,6.92,14.05,3.65
1980-10-11,71.91,95.9,6.97,14.22,3.33
1980-10-10,71.37,95.86,7.08,14.39,3.23
1980-10-09,70.87,95.75,7.25,14.61,3.07
1980-10-08,70.52,95.6,7.47,14.79,3.07
1980-10-07,70.29,95.52,7.65,14.96,3.15
1980-10-06,70.03,95.4,7.79,15.11,3.22
1980-10-05,69.67,95.31,7.89,15.28,3.21
1980-10-04,69.12,95.3,7.96,15.48,3.13
1980-10-03,68.81,95.27,8.07,15.63,2.99
1980-10-02,68.57,95.24,8.17,15.8,2.88
1980-10-01,68.47,95.37,8.24,15.99,2.71
1980-09-30,68.51,95.37,8.31,16.12,2.76
1980-09-29,68.41,95.37,8.41,16.28,2.74
1980-09-28,68.44,95.47,8.52,16.46,2.57
1980-09-27,68.51,95.54,8.67,16.66,2.44
1980-09-26,68.56,95.58,8.87,16.81,2.48
1980-09-25,68.51,95.57,9.01,16.98,2.46
1980-09-24,68.33,95.49,9.16,17.11,2.54
1980-09-23,68.03,95.44,9.29,17.24,2.59
1980-09-22,67.94,95.43,9.41,17.37,2.6
1980-09-21,67.54,95.38,9.51,17.58,2.44
1980-09-20,67.16,95.38,9.59,17.76,2.37
1980-09-19,66.99,95.27,9.71,17.91,2.21
1980-09-18,66.63,95.23,9.76,18.07,2.24
1980-09-17,66.6,95.13,9.88,18.18,2.27
1980-09-16,66.04,94.9,10.01,18.35,2.12
1980-09-15,65.7,94.79,10.09,18.45,2.03
1980-09-14,65.21,94.64,10.18,18.57,1.85
1980-09-13,64.66,94.56,10.31,18.68,1.84
1980-09-12,64.21,94.48,10.45,18.86,1.84
1980-09-11,63.97,94.36,10.52,19.03,1.86
1980-09-10,63.52,94.2,10.61,19.18,1.86
1980-09-09,63.45,94.18,10.72,19.32,1.79
1980-09-08,63.5,94.2,10.79,19.45,1.73
1980-09-07,63.19,94.11,10.87,19.62,1.64
1980-09-06,63.1,94.07,10.94,19.7,1.68
1980-09-05,62.88,94.04,11.02,19.84,1.58
1980-09-04,62.91,94.1,11.12,19.91,1.64
1980-09-03,62.92,93.97,11.25,19.95,1.78
1980-09-02,62.45,93.89,11.33,20.05,1.74
1980-09-01,62.5,93.86,11.43,20.05,1.76
1980-08-31,62.25,93.77,11.56,20.17,1.74
1980-08-30,62.35,93.82,11.67,20.26,1.82
1980-08-29,62.59,93.78,11.79,20.35,1.84
1980-08-28,62.67,93.75,11.86,20.41,1.78
1980-08-27,62.37,93.63,11.98,20.52,1.76
1980-08-26,62.43,93.62,12.09,20.6,1.81
1980-08-25,62.33,93.56,12.16,20.67,1.84
1980-08-24,61.85,93.45,12.21,20.78,1.76
1980-08-23,61.82,93.37,12.29,20.8,1.89
1980-08-22,61.63,93.27,12.38,20.9,1.83
1980-08-21,61.62,93.07,12.48,20.93,1.94
1980-08-20,61.27,92.87,12.57,21.05,1.9
1980-08-19,61.02,92.8,12.65,21.23,1.83
1980-08-18,60.7,92.64,12.71,21.39,1.78
1980-08-17,60.2,92.47,12.77,21.63,1.69
1980-08-16,59.8,92.38,12.79,21.85,1.59
1980-08-15,59.31,92.18,12.86,22,1.42
1980-08-14,59.03,92.03,12.91,22.1,1.36
1980-08-13,58.67,91.83,12.94,22.19,1.31
1980-08-12,58.6,91.71,12.95,22.19,1.19
1980-08-11,58.58,91.67,12.96,22.23,1.14
1980-08-10,58.64,91.63,13.02,22.25,1.08
1980-08-09,58.48,91.55,13.04,22.29,1.03
1980-08-08,58.27,91.42,13.05,22.4,0.87
1980-08-07,57.88,91.27,13.05,22.51,0.85
1980-08-06,57.57,91.15,13.06,22.61,0.71
1980-08-05,57.48,90.99,13.05,22.67,0.67
1980-08-04,57.2,90.87,13.05,22.69,0.57
1980-08-03,57.21,90.85,13.03,22.66,0.6
1980-08-02,57.33,90.81,13.03,22.62,0.63
1980-08-01,57.59,90.66,13.05,22.51,0.67
1980-07-31,57.61,90.57,13.01,22.48,0.68
1980-07-30,57.4,90.5,12.96,22.48,0.63
1980-07-29,57.33,90.46,12.95,22.49,0.62
1980-07-28,57.1,90.42,12.93,22.53,0.69
1980-07-27,56.8,90.22,12.95,22.54,0.64
1980-07-26,56.29,90.04,12.93,22.6,0.59
1980-07-25,56.26,89.94,12.94,22.63,0.59
1980-07-24,56.13,89.94,12.94,22.6,0.61
1980-07-23,56.54,89.95,12.94,22.47,0.65
1980-07-22,56.6,90,12.93,22.41,0.67
1980-07-21,56.66,90.1,12.89,22.37,0.72
1980-07-20,56.74,90.08,12.85,22.33,0.71
1980-07-19,56.69,90.07,12.82,22.31,0.76
1980-07-18,56.74,90.17,12.77,22.24,0.85
1980-07-17,56.85,90.33,12.71,22.17,0.93
1980-07-16,56.9,90.38,12.72,22.09,1.02
1980-07-15,57.08,90.37,12.74,22,1.21
1980-07-14,57,90.37,12.68,21.95,1.21
1980-07-13,57.14,90.41,12.65,21.87,1.13
1980-07-12,57.13,90.51,12.58,21.8,1.25
1980-07-11,57.24,90.63,12.53,21.71,1.29
1980-07-10,57.38,90.71,12.45,21.6,1.42
1980-07-09,57.43,90.58,12.38,21.5,1.39
1980-07-08,57.19,90.56,12.3,21.41,1.38
1980-07-07,57.21,90.54,12.22,21.28,1.41
1980-07-06,57.2,90.6,12.14,21.11,1.38
1980-07-05,57.28,90.64,12.07,20.94,1.38
1980-07-04,57.58,90.78,11.99,20.72,1.44
1980-07-03,57.67,90.77,11.92,20.54,1.48
1980-07-02,57.39,90.68,11.81,20.45,1.46
1980-07-01,57.36,90.65,11.67,20.35,1.45
1980-06-30,57.09,90.71,11.59,20.26,1.38
1980-06-29,57.08,90.71,11.54,20.13,1.5
1980-06-28,57.12,90.7,11.49,20.03,1.57
1980-06-27,57.06,90.63,11.42,19.98,1.44
1980-06-26,56.95,90.51,11.38,19.9,1.44
1980-06-25,56.89,90.55,11.36,19.87,1.4
1980-06-24,56.82,90.6,11.37,19.83,1.41
1980-06-23,56.94,90.51,11.35,19.78,1.45
1980-06-22,57,90.51,11.31,19.72,1.52
1980-06-21,56.89,90.44,11.29,19.7,1.53
1980-06-20,56.81,90.42,11.22,19.65,1.53
1980-06-19,56.68,90.26,11.19,19.61,1.42
1980-06-18,56.61,90.22,11.12,19.57,1.37
1980-06-17,56.67,90.22,11.08,19.54,1.39
1980-06-16,56.63,90.19,11.06,19.51,1.34
1980-06-15,57,90.11,10.95,19.41,1.36
1980-06-14,57.2,90.05,10.91,19.3,1.3
1980-06-13,57.24,90,10.87,19.26,1.34
1980-06-12,57.19,90.05,10.8,19.21,1.32
1980-06-11,57.63,90.14,10.71,19.1,1.39
1980-06-10,57.71,90.03,10.62,18.97,1.41
1980-06-09,57.78,90.02,10.49,18.92,1.42
1980-06-08,57.72,90.14,10.38,18.9,1.44
1980-06-07,57.58,90.11,10.25,18.82,1.42
1980-06-06,57.4,90.04,10.1,18.7,1.46
1980-06-05,57.32,89.98,9.99,18.62,1.52
1980-06-04,57.12,89.95,9.85,18.55,1.54
1980-06-03,56.71,89.83,9.73,18.48,1.48
1980-06-02,56.58,89.83,9.61,18.36,1.5
1980-06-01,56.43,89.9,9.48,18.27,1.52
1980-05-31,56.26,89.92,9.36,18.17,1.5
1980-05-30,56.25,89.99,9.22,18.06,1.55
1980-05-29,56.13,89.96,9.08,17.93,1.51
1980-05-28,56.11,89.88,8.96,17.81,1.55
1980-05-27,55.73,89.83,8.85,17.73,1.5
1980-05-26,55.4,89.72,8.75,17.64,1.54
1980-05-25,55.1,89.73,8.62,17.53,1.6
1980-05-24,54.97,89.68,8.51,17.39,1.54
1980-05-23,55,89.66,8.45,17.32,1.48
1980-05-22,55.25,89.59,8.41,17.25,1.54
1980-05-21,55.25,89.57,8.3,17.15,1.53
1980-05-20,55.21,89.62,8.22,17.06,1.59
1980-05-19,55.21,89.71,8.16,16.97,1.6
1980-05-18,55.42,89.71,8.07,16.85,1.6
1980-05-17,55.54,89.63,8.05,16.7,1.67
1980-05-16,55.43,89.5,8,16.66,1.61
1980-05-15,55.47,89.51,7.93,16.58,1.6
1980-05-14,55.47,89.54,7.8,16.52,1.56
1980-05-13,55.65,89.76,7.65,16.4,1.62
1980-05-12,55.67,89.72,7.54,16.24,1.66
1980-05-11,55.82,89.83,7.37,16.07,1.61
1980-05-10,56.14,89.88,7.29,15.88,1.59
1980-05-09,56.34,89.93,7.18,15.69,1.73
1980-05-08,56.32,90.02,7.05,15.5,1.79
1980-05-07,56.03,90.04,6.93,15.38,1.71
1980-05-06,55.94,89.99,6.83,15.29,1.73
1980-05-05,55.99,89.9,6.72,15.17,1.74
1980-05-04,56.27,89.83,6.61,15.03,1.82
1980-05-03,56.24,89.81,6.5,14.93,1.76
1980-05-02,56.23,89.93,6.33,14.81,1.69
1980-05-01,56.4,90.02,6.14,14.62,1.75
1980-04-30,56.31,90.1,6,14.48,1.74
1980-04-29,56.51,90.31,5.93,14.28,1.85
1980-04-28,56.42,90.25,5.8,14.13,1.81
1980-04-27,56.54,90.4,5.67,13.98,1.81
1980-04-26,56.87,90.49,5.57,13.81,1.88
1980-04-25,57.04,90.58,5.44,13.63,1.93
1980-04-24,57.04,90.61,5.3,13.52,1.82
1980-04-23,57.32,90.69,5.17,13.36,1.83
1980-04-22,57.68,90.72,5.06,13.16,1.85
1980-04-21,58.09,90.74,4.97,12.97,1.95
1980-04-20,58.17,90.88,4.91,12.83,1.94
1980-04-19,58.16,91,4.79,12.74,2.01
1980-04-18,58.07,91.07,4.72,12.63,2.11
1980-04-17,58.15,91.05,4.63,12.55,2.15
1980-04-16,58.1,91.17,4.63,12.49,2.17
1980-04-15,58.34,91.15,4.57,12.39,2.27
1980-04-14,58.03,90.95,4.4,12.37,2.13
1980-04-13,58.03,90.99,4.33,12.28,2.15
1980-04-12,58.36,91,4.32,12.26,2.12
1980-04-11,58.75,91.2,4.32,12.23,2.23
1980-04-10,58.81,91.24,4.25,12.19,2.15
1980-04-09,58.98,91.36,4.17,12.11,2.14
1980-04-08,59.04,91.4,4.11,12.03,2.15
1980-04-07,59.3,91.52,4.01,11.96,2.31
1980-04-06,59.35,91.77,3.98,11.92,2.34
1980-04-05,59.68,91.89,3.89,11.87,2.41
1980-04-04,60.1,91.98,3.8,11.72,2.44
1980-04-03,60.39,91.99,3.72,11.58,2.43
1980-04-02,60.61,91.98,3.66,11.46,2.44
1980-04-01,60.72,91.95,3.54,11.32,2.45
1980-03-31,60.43,91.88,3.45,11.21,2.4
1980-03-30,60.9,92,3.46,11.04,2.6
1980-03-29,61.23,92.09,3.42,10.92,2.73
1980-03-28,61.43,92.21,3.27,10.79,2.75
1980-03-27,61.02,92.13,3.13,10.67,2.69
1980-03-26,61.06,92.17,3.03,10.56,2.81
1980-03-25,61.1,92.18,2.97,10.48,2.93
1980-03-24,61.35,92.25,2.92,10.39,2.96
1980-03-23,61.49,92.47,2.96,10.34,2.93
1980-03-22,61.86,92.58,2.9,10.21,3.05
1980-03-21,62.21,92.6,2.8,10.04,3.09
1980-03-20,62.01,92.65,2.71,9.96,2.91
1980-03-19,62.28,92.69,2.6,9.86,3.03
1980-03-18,62.21,92.8,2.48,9.75,3.16
1980-03-17,62.47,92.88,2.39,9.62,3.24
1980-03-16,63.03,93.17,2.29,9.52,3.45
1980-03-15,63.66,93.35,2.21,9.4,3.5
1980-03-14,64,93.34,2.11,9.29,3.48
1980-03-13,64.08,93.38,2.02,9.15,3.53
1980-03-12,64.49,93.55,1.9,8.99,3.63
1980-03-11,64.8,93.64,1.74,8.8,3.75
1980-03-10,64.79,93.53,1.59,8.58,3.73
1980-03-09,64.49,93.31,1.46,8.44,3.73
1980-03-08,64.34,93.11,1.25,8.26,3.66
1980-03-07,64.3,93.18,1.1,8.14,3.61
1980-03-06,64.26,93.25,1.02,8.06,3.57
1980-03-05,64.69,93.23,0.96,7.99,3.81
1980-03-04,64.83,93.36,0.95,7.94,3.9
1980-03-03,65.29,93.43,0.94,7.91,3.96
1980-03-02,65.8,93.59,0.95,7.87,4
1980-03-01,65.87,93.59,0.94,7.85,3.77
1980-02-29,65.85,93.64,0.93,7.86,3.78
1980-02-28,65.63,93.56,0.87,7.86,3.69
1980-02-27,65.74,93.56,0.87,7.84,3.66
1980-02-26,65.51,93.51,0.9,7.87,3.57
1980-02-25,65.9,93.57,1,7.95,3.51
1980-02-24,66.44,93.7,1.12,8,3.51
1980-02-23,67.12,94.08,1.21,8.09,3.77
1980-02-22,67.96,94.21,1.26,8.08,3.88
1980-02-21,68.4,94.39,1.38,8.08,4.04
1980-02-20,68.5,94.35,1.44,8.12,3.9
1980-02-19,69.15,94.42,1.51,8.1,4.05
1980-02-18,69.52,94.62,1.53,8.1,4.08
1980-02-17,70.1,94.77,1.54,8.03,3.96
1980-02-16,70.41,94.93,1.53,7.99,3.89
1980-02-15,70.39,94.84,1.53,7.95,3.83
1980-02-14,70.67,94.89,1.51,7.88,3.93
1980-02-13,70.98,95.1,1.55,7.83,4.05
1980-02-12,71.23,95.25,1.53,7.76,4.13
1980-02-11,71.59,95.26,1.51,7.69,4.25
1980-02-10,71.66,95.3,1.46,7.59,4.3
1980-02-09,71.85,95.31,1.36,7.47,4.38
1980-02-08,71.97,95.2,1.23,7.34,4.21
1980-02-07,71.99,95.36,1.13,7.26,4.14
1980-02-06,72.13,95.35,0.95,7.1,4.13
1980-02-05,72.34,95.24,0.77,6.89,4.24
1980-02-04,72.1,95.13,0.6,6.74,4.02
1980-02-03,72.01,94.89,0.46,6.58,3.89
1980-02-02,71.79,94.7,0.28,6.41,3.97
1980-02-01,71.86,94.53,0.14,6.21,3.94
1980-01-31,72.14,94.57,0,6,4.09
1980-01-30,72.46,94.51,-0.07,5.82,4.36
1980-01-29,72.75,94.39,-0.18,5.63,4.44
1980-01-28,73.03,94.31,-0.25,5.51,4.54
1980-01-27,72.95,94.26,-0.33,5.4,4.53
1980-01-26,73,94.15,-0.44,5.29,4.61
1980-01-25,72.74,94.01,-0.44,5.25,4.65
1980-01-24,72.95,94.1,-0.42,5.19,4.67
1980-01-23,73.25,94.13,-0.39,5.13,4.83
1980-01-22,73.48,94.15,-0.28,5.16,4.99
1980-01-21,74.11,94.46,-0.2,5.18,5.2
1980-01-20,74.68,94.67,-0.12,5.16,5.43
1980-01-19,75.05,94.84,-0.1,5.13,5.69
1980-01-18,75.38,94.9,-0.05,5.11,5.62
1980-01-17,75.18,94.87,-0.01,5.14,5.84
1980-01-16,74.71,94.74,0.03,5.23,5.69
1980-01-15,74.66,94.79,0.04,5.26,5.54
1980-01-14,74.61,94.89,0.02,5.28,5.46
1980-01-13,74.75,94.96,-0.04,5.22,5.36
1980-01-12,74.92,94.97,-0.16,5.16,5.34
1980-01-11,74.76,94.87,-0.21,5.06,5.22
1980-01-10,74.83,94.86,-0.33,4.95,5.17
1980-01-09,74.46,94.7,-0.42,4.87,5.37
1980-01-08,74.17,94.59,-0.53,4.82,5.32
1980-01-07,74,94.59,-0.66,4.78,5.09
1980-01-06,73.8,94.52,-0.71,4.77,4.8
1980-01-05,73.6,94.36,-0.74,4.76,4.72
1980-01-04,73.63,94.29,-0.72,4.8,4.69
1980-01-03,73.72,94.39,-0.73,4.84,4.76
1980-01-02,74.09,94.54,-0.7,4.87,4.63
1980-01-01,74.71,94.72,-0.64,4.87,4.83
1979-12-31,74.8,94.67,-0.56,4.94,4.9
1979-12-30,74.9,94.62,-0.42,5.03,5.14
1979-12-29,75.07,94.65,-0.3,5.15,5.3
1979-12-28,75.15,94.72,-0.11,5.25,5.44
1979-12-27,75.49,94.81,0.09,5.43,5.56
1979-12-26,75.83,94.97,0.3,5.61,5.66
1979-12-25,76.31,95.13,0.46,5.76,5.63
1979-12-24,76.49,95.16,0.62,5.88,5.82
1979-12-23,76.67,95.17,0.78,5.99,5.95
1979-12-22,76.46,95.14,0.9,6.12,6.24
1979-12-21,76.45,95.18,1.01,6.24,6.31
1979-12-20,76.17,95.2,1.06,6.35,6.29
1979-12-19,76,95.2,1.18,6.46,6.22
1979-12-18,75.63,95.07,1.29,6.54,6.46
1979-12-17,75.55,95.02,1.32,6.62,6.49
1979-12-16,75.59,95.16,1.28,6.64,6.41
1979-12-15,75.36,95.17,1.26,6.64,6.3
1979-12-14,74.89,94.96,1.22,6.65,6.19
1979-12-13,74.68,94.76,1.16,6.65,6.13
1979-12-12,74.38,94.78,1.16,6.65,6.05
1979-12-11,73.98,94.55,1.17,6.69,5.92
1979-12-10,73.52,94.36,1.32,6.8,5.84
1979-12-09,73.65,94.41,1.43,6.92,5.61
1979-12-08,73.85,94.5,1.56,7.01,5.62
1979-12-07,74.22,94.59,1.61,7.05,5.57
1979-12-06,74.22,94.64,1.56,7.06,5.56
1979-12-05,74.26,94.69,1.59,7.09,5.58
1979-12-04,74.41,94.69,1.62,7.14,5.62
1979-12-03,74.27,94.73,1.61,7.19,5.33
1979-12-02,74.05,94.72,1.71,7.27,5.39
1979-12-01,73.94,94.67,1.84,7.4,5.4
1979-11-30,74.4,94.77,1.9,7.49,5.48
1979-11-29,74.43,94.87,1.97,7.59,5.51
1979-11-28,74.29,94.94,2.02,7.69,5.39
1979-11-27,73.86,94.81,2.06,7.84,5.25
1979-11-26,73.78,94.74,2.17,7.93,5.29
1979-11-25,73.98,94.89,2.11,7.95,5.27
1979-11-24,73.64,94.86,2.01,7.93,5.41
1979-11-23,73.36,94.7,1.96,7.95,5.21
1979-11-22,72.48,94.5,1.99,8.04,5.04
1979-11-21,72.2,94.38,2.13,8.15,4.91
1979-11-20,71.95,94.33,2.26,8.26,4.91
1979-11-19,71.54,94.13,2.4,8.41,4.76
1979-11-18,71.86,94.23,2.57,8.56,4.9
1979-11-17,71.86,94.24,2.72,8.7,4.69
1979-11-16,71.83,94.23,2.79,8.79,4.89
1979-11-15,71.33,94.13,2.93,8.95,4.56
1979-11-14,71.47,94.13,3.13,9.12,4.61
1979-11-13,71.68,94.25,3.3,9.27,4.51
1979-11-12,72.01,94.41,3.37,9.38,4.48
1979-11-11,71.93,94.61,3.42,9.57,4.47
1979-11-10,71.91,94.64,3.55,9.76,4.63
1979-11-09,71.83,94.68,3.7,9.97,4.5
1979-11-08,71.53,94.79,3.82,10.17,4.52
1979-11-07,71.85,94.91,3.98,10.36,4.48
1979-11-06,72.05,95.07,4.11,10.53,4.34
1979-11-05,72.42,95.2,4.24,10.72,4.47
1979-11-04,72.38,95.42,4.32,10.87,4.53
1979-11-03,72.18,95.42,4.35,11.04,4.61
1979-11-02,72.03,95.5,4.34,11.14,4.49
1979-11-01,71.8,95.54,4.42,11.27,4.26
1979-10-31,71.92,95.61,4.51,11.42,4.34
1979-10-30,71.93,95.79,4.55,11.55,4.38
1979-10-29,72.07,95.88,4.66,11.64,4.52
1979-10-28,72.26,95.93,4.82,11.78,4.66
1979-10-27,72.83,96.06,4.99,11.84,4.69
1979-10-26,72.95,96.12,5.11,11.94,4.63
1979-10-25,73.34,96.16,5.22,12.05,4.52
1979-10-24,73.68,96.26,5.29,12.14,4.55
1979-10-23,73.87,96.32,5.3,12.24,4.45
1979-10-22,73.55,96.33,5.36,12.41,4.37
1979-10-21,73.37,96.37,5.47,12.54,4.08
1979-10-20,73.67,96.38,5.59,12.65,4.04
1979-10-19,73.79,96.37,5.77,12.78,3.89
1979-10-18,73.86,96.37,5.97,12.95,3.9
1979-10-17,73.98,96.36,6.12,13.12,3.79
1979-10-16,73.78,96.3,6.29,13.24,3.9
1979-10-15,73.42,96.22,6.51,13.41,3.72
1979-10-14,73.21,96.12,6.64,13.62,3.73
1979-10-13,72.76,96.03,6.75,13.8,3.7
1979-10-12,72.06,95.86,6.8,13.96,3.64
1979-10-11,71.49,95.77,6.87,14.13,3.38
1979-10-10,70.97,95.72,7,14.3,3.37
1979-10-09,70.44,95.61,7.17,14.52,3.22
1979-10-08,70.07,95.44,7.39,14.71,3.22
1979-10-07,69.85,95.37,7.58,14.88,3.31
1979-10-06,69.63,95.26,7.74,15.05,3.35
1979-10-05,69.34,95.2,7.86,15.22,3.35
1979-10-04,68.84,95.19,7.91,15.42,3.23
1979-10-03,68.58,95.17,8.01,15.58,3.09
1979-10-02,68.36,95.14,8.11,15.75,2.97
1979-10-01,68.25,95.27,8.17,15.95,2.8
1979-09-30,68.3,95.28,8.25,16.1,2.82
1979-09-29,68.22,95.28,8.36,16.27,2.79
1979-09-28,68.27,95.4,8.46,16.46,2.62
1979-09-27,68.35,95.47,8.59,16.66,2.48
1979-09-26,68.42,95.53,8.79,16.81,2.5
1979-09-25,68.35,95.52,8.93,16.98,2.43
1979-09-24,68.19,95.44,9.09,17.1,2.51
1979-09-23,67.92,95.4,9.22,17.23,2.57
1979-09-22,67.86,95.42,9.33,17.34,2.58
1979-09-21,67.48,95.35,9.43,17.53,2.46
1979-09-20,67.1,95.34,9.51,17.7,2.39
1979-09-19,66.92,95.24,9.63,17.85,2.26
1979-09-18,66.54,95.2,9.69,18.01,2.3
1979-09-17,66.45,95.09,9.81,18.13,2.33
1979-09-16,65.93,94.85,9.94,18.31,2.17
1979-09-15,65.56,94.74,10.03,18.41,2.07
1979-09-14,65.09,94.59,10.12,18.54,1.87
1979-09-13,64.54,94.5,10.26,18.66,1.84
1979-09-12,64.11,94.42,10.41,18.85,1.83
1979-09-11,63.84,94.29,10.48,19.05,1.83
1979-09-10,63.38,94.13,10.58,19.22,1.8
1979-09-09,63.31,94.12,10.69,19.37,1.71
1979-09-08,63.37,94.14,10.75,19.5,1.64
1979-09-07,63.07,94.03,10.83,19.68,1.55
1979-09-06,62.95,94,10.9,19.79,1.55
1979-09-05,62.67,93.97,10.98,19.94,1.44
1979-09-04,62.71,94.03,11.08,20.01,1.51
